----------------------------
RRT search Summary          
----------------------------
Map Name               : Random
Total paths found      : 2
Total number of nodes  : 1307
Total elapsed time     : 83.14374709129333 s
Solver                 : RRTstar 
----------------------------
Path number   : 0
Path length   : 1165.6443704349774
Time required : 10.446502208709717 s
>>>> Nodes
[1091.9600801635156, 514.126480800404, 1.17296494290585]
[1088.3496054643504, 505.53500738381933, 1.17296494290585]
[1084.739130765185, 496.94353396723466, 1.17296494290585]
[1081.12865606602, 488.35206055065, 1.17296494290585]
[1077.5181813668548, 479.76058713406536, 1.17296494290585]
[1073.9077066676896, 471.1691137174807, 1.17296494290585]
[1070.2972319685243, 462.57764030089606, 1.17296494290585]
[1066.686757269359, 453.9861668843114, 1.17296494290585]
[1063.0762825701938, 445.3946934677267, 1.17296494290585]
[1059.4658078710286, 436.80322005114203, 1.17296494290585]
[1055.8553331718635, 428.21174663455736, 1.17296494290585]
[1052.2448584726983, 419.6202732179727, 1.17296494290585]
[1048.634383773533, 411.02879980138806, 1.17296494290585]
[1045.0239090743678, 402.4373263848034, 1.17296494290585]
[1041.4134343752025, 393.8458529682187, 1.17296494290585]
[1037.8029596760375, 385.25437955163403, 1.17296494290585]
[1034.1924849768723, 376.6629061350494, 1.17296494290585]
[1030.582010277707, 368.07143271846473, 1.17296494290585]
[1026.9715355785418, 359.47995930188006, 1.17296494290585]
[1016.6031735176016, 345.26601073488206, 0.7081902282472619]
[1009.445791685301, 339.1365238617218, 0.7081902282472609]
[1002.2884098530004, 333.0070369885615, 0.7081902282472609]
[995.1310280206998, 326.87755011540116, 0.7081902282472609]
[987.9736461883991, 320.7480632422409, 0.7081902282472609]
[980.8162643560986, 314.61857636908064, 0.7081902282472609]
[973.658882523798, 308.4890894959203, 0.7081902282472609]
[966.5015006914973, 302.35960262276, 0.7081902282472609]
[959.3441188591968, 296.23011574959975, 0.7081902282472609]
[952.1867370268961, 290.10062887643943, 0.7081902282472609]
[945.0293551945956, 283.97114200327917, 0.7081902282472609]
[937.871973362295, 277.84165513011885, 0.7081902282472609]
[930.7145915299943, 271.7121682569586, 0.7081902282472609]
[923.5572096976938, 265.5826813837983, 0.7081902282472609]
[916.3998278653931, 259.453194510638, 0.7081902282472609]
[909.2424460330925, 253.3237076374777, 0.7081902282472609]
[902.085064200792, 247.1942207643174, 0.7081902282472609]
[894.9276823684913, 241.06473389115712, 0.7081902282472609]
[894.9276823684913, 241.06473389115715, 0.7081902282472619]
[877.0692878254783, 232.52438146953227, 0.18396446130271182]
[872.9942021997464, 231.76613744494762, 0.18396446130271066]
[868.9191165740143, 231.007893420363, 0.18396446130271066]
[864.8440309482824, 230.24964939577836, 0.18396446130271066]
[860.7689453225503, 229.49140537119374, 0.18396446130271066]
[856.6938596968183, 228.7331613466091, 0.18396446130271066]
[852.6187740710862, 227.9749173220245, 0.18396446130271066]
[848.5436884453543, 227.21667329743988, 0.18396446130271066]
[844.4686028196222, 226.45842927285526, 0.18396446130271066]
