----------------------------
RRT search Summary          
----------------------------
Map Name               : ./packages/maps/MAP7.txt
Total paths found      : 3
Total number of nodes  : 1746
Total elapsed time     : 247.37870502471924 s
Solver                 : RRTstar 
----------------------------
Path number   : 0
Path length   : 1115.6823842450342
Time required : 87.66152501106262 s
>>>> Nodes
[1094.795650165344, 518.1815629884345, 0.3835503224069688]
[1087.734971761523, 515.3323300673501, 0.3835503224069688]
[1080.674293357702, 512.4830971462657, 0.3835503224069688]
[1073.613614953881, 509.63386422518124, 0.3835503224069688]
[1066.5529365500602, 506.7846313040968, 0.3835503224069688]
[1059.4922581462392, 503.9353983830124, 0.3835503224069688]
[1052.4315797424183, 501.086165461928, 0.3835503224069688]
[1045.3709013385974, 498.23693254084355, 0.3835503224069688]
[1038.3102229347764, 495.38769961975913, 0.3835503224069688]
[1031.2495445309555, 492.5384666986747, 0.3835503224069688]
[1024.1888661271346, 489.68923377759035, 0.3835503224069688]
[1017.1281877233138, 486.8400008565059, 0.3835503224069688]
[1010.0675093194928, 483.9907679354215, 0.3835503224069688]
[1003.0068309156719, 481.1415350143371, 0.3835503224069688]
[995.946152511851, 478.29230209325266, 0.3835503224069688]
[988.88547410803, 475.44306917216824, 0.3835503224069688]
[981.8247957042091, 472.5938362510838, 0.3835503224069688]
[974.7641173003882, 469.7446033299994, 0.3835503224069688]
[967.7034388965673, 466.89537040891497, 0.3835503224069688]
[967.4353035362099, 466.7859845695147, 0.3911317648629098]
[961.2402154484662, 464.2312632736461, 0.3911317648629105]
[955.0451273607225, 461.6765419777775, 0.3911317648629105]
[948.8500392729788, 459.1218206819089, 0.3911317648629105]
[942.6549511852351, 456.5670993860403, 0.3911317648629105]
[936.4598630974914, 454.0123780901717, 0.3911317648629105]
[930.2647750097477, 451.4576567943031, 0.3911317648629105]
[924.069686922004, 448.9029354984345, 0.3911317648629105]
[917.8745988342603, 446.3482142025659, 0.3911317648629105]
[911.6795107465166, 443.7934929066973, 0.3911317648629105]
[905.4844226587729, 441.2387716108287, 0.3911317648629105]
[899.2893345710293, 438.6840503149601, 0.3911317648629105]
[893.0942464832856, 436.1293290190915, 0.3911317648629105]
[886.8991583955419, 433.57460772322287, 0.3911317648629105]
[880.7040703077981, 431.01988642735427, 0.3911317648629105]
[874.5089822200545, 428.46516513148566, 0.3911317648629105]
[868.3138941323108, 425.91044383561706, 0.3911317648629105]
[868.3138941323108, 425.91044383561706, 0.3911317648629098]
[861.1028548559066, 421.9819765871681, 0.6065296099355284]
[854.898107585605, 416.60303118126717, 0.8219274550081468]
[848.4120621732594, 409.6249311916773, 0.8219274550081468]
[841.9260167609139, 402.64683120208747, 0.8219274550081468]
[835.4399713485682, 395.6687312124976, 0.8219274550081468]
[828.9539259362226, 388.6906312229078, 0.8219274550081468]
[822.467880523877, 381.712531233318, 0.8219274550081468]
[815.9818351115315, 374.7344312437282, 0.8219274550081468]
[809.4957896991859, 367.75633125413833, 0.8219274550081468]
[803.0097442868404, 360.7782312645485, 0.8219274550081468]
[796.5236988744948, 353.8001312749587, 0.8219274550081468]
[790.0376534621491, 346.8220312853689, 0.8219274550081468]
[783.5516080498036, 339.84393129577904, 0.8219274550081468]
[777.065562637458, 332.8658313061892, 0.8219274550081468]
[770.5795172251125, 325.8877313165994, 0.8219274550081468]
[764.0934718127669, 318.90963132700955, 0.8219274550081468]
[757.6074264004212, 311.93153133741976, 0.8219274550081468]
[751.1213809880757, 304.9534313478299, 0.8219274550081468]
[744.6353355757301, 297.9753313582401, 0.8219274550081468]
[738.1492901633845, 290.99723136865026, 0.8219274550081468]
[724.5787614336377, 281.62640235107193, 0.38675361933127594]
[714.2225266940337, 277.4086698910121, 0.3867536193312755]
[703.8662919544297, 273.1909374309523, 0.3867536193312755]
[693.5100572148258, 268.9732049708925, 0.3867536193312755]
[683.1538224752218, 264.75547251083265, 0.3867536193312755]
[672.7975877356178, 260.5377400507728, 0.3867536193312755]
[662.4413529960137, 256.320007590713, 0.3867536193312755]
[652.0851182564097, 252.1022751306532, 0.3867536193312755]
[641.7288835168057, 247.88454267059336, 0.3867536193312755]
[631.3726487772017, 243.66681021053355, 0.3867536193312755]
[621.0164140375978, 239.44907775047372, 0.3867536193312755]
