----------------------------
RRT search Summary          
----------------------------
Map Name               : ./packages/maps/MAP7.txt
Total paths found      : 5
Total number of nodes  : 1722
Total elapsed time     : 229.38005089759827 s
Solver                 : RRTstar 
----------------------------
Path number   : 0
Path length   : 1114.2791781322248
Time required : 60.663084983825684 s
>>>> Nodes
[1099.9002781221714, 506.328380839282, 0.3867824859584282]
[1093.4055609549273, 503.68309094720536, 0.3867824859584282]
[1086.910843787683, 501.03780105512874, 0.3867824859584282]
[1080.416126620439, 498.39251116305206, 0.3867824859584282]
[1073.9214094531947, 495.74722127097544, 0.3867824859584282]
[1067.4266922859506, 493.1019313788988, 0.3867824859584282]
[1060.9319751187063, 490.4566414868222, 0.3867824859584282]
[1054.4372579514622, 487.8113515947456, 0.3867824859584282]
[1047.9425407842182, 485.1660617026689, 0.3867824859584282]
[1041.447823616974, 482.5207718105923, 0.3867824859584282]
[1034.9531064497298, 479.8754819185157, 0.3867824859584282]
[1028.4583892824855, 477.23019202643906, 0.3867824859584282]
[1021.9636721152415, 474.58490213436244, 0.3867824859584282]
[1015.4689549479973, 471.93961224228576, 0.3867824859584282]
[1008.9742377807531, 469.29432235020914, 0.3867824859584282]
[1002.479520613509, 466.6490324581325, 0.3867824859584282]
[995.9848034462649, 464.0037425660559, 0.3867824859584282]
[989.4900862790207, 461.35845267397923, 0.3867824859584282]
[982.9953691117765, 458.7131627819026, 0.3867824859584282]
[976.5006519445324, 456.067872889826, 0.3867824859584282]
[967.8633093362417, 452.73490086843844, 0.3675080861088367]
[959.9104416778644, 449.6730537241703, 0.3675080861088367]
[951.9575740194869, 446.6112065799022, 0.3675080861088367]
[944.0047063611095, 443.54935943563413, 0.3675080861088367]
[936.0518387027321, 440.487512291366, 0.3675080861088367]
[928.0989710443546, 437.4256651470979, 0.3675080861088367]
[920.1461033859772, 434.3638180028298, 0.3675080861088367]
[912.1932357275998, 431.30197085856173, 0.3675080861088367]
[904.2403680692224, 428.2401237142936, 0.3675080861088367]
[896.287500410845, 425.1782765700255, 0.3675080861088367]
[888.3346327524675, 422.1164294257574, 0.3675080861088367]
[880.3817650940902, 419.0545822814893, 0.3675080861088367]
[872.4288974357128, 415.9927351372212, 0.3675080861088367]
[864.4760297773353, 412.9308879929531, 0.3675080861088367]
[856.5231621189579, 409.86904084868496, 0.3675080861088367]
[848.5702944605805, 406.8071937044169, 0.3675080861088367]
[848.5702944605805, 406.8071937044169, 0.36750808610883534]
[840.9555777742219, 402.8416414856545, 0.5927498139278957]
[834.4188820334459, 397.2755725491644, 0.8179915417469559]
[828.3381716615879, 390.7849756480414, 0.8179915417469559]
[822.2574612897298, 384.2943787469184, 0.8179915417469559]
[816.1767509178717, 377.80378184579547, 0.8179915417469559]
[810.0960405460137, 371.31318494467246, 0.8179915417469559]
[804.0153301741557, 364.82258804354944, 0.8179915417469559]
[797.9346198022976, 358.3319911424265, 0.8179915417469559]
[791.8539094304396, 351.8413942413035, 0.8179915417469559]
[785.7731990585814, 345.3507973401805, 0.8179915417469559]
[779.6924886867234, 338.8602004390575, 0.8179915417469559]
[773.6117783148653, 332.36960353793455, 0.8179915417469559]
[767.5310679430073, 325.87900663681154, 0.8179915417469559]
[761.4503575711492, 319.3884097356886, 0.8179915417469559]
[755.3696471992912, 312.89781283456557, 0.8179915417469559]
[749.2889368274331, 306.4072159334426, 0.8179915417469559]
[743.2082264555751, 299.9166190323196, 0.8179915417469559]
[737.127516083717, 293.42602213119665, 0.8179915417469559]
[731.046805711859, 286.93542523007363, 0.8179915417469559]
[731.046805711859, 286.93542523007363, 0.8179915417469555]
[715.4733998815202, 276.8884261856752, 0.32790813915484085]
[707.7841924163653, 274.2726404435282, 0.3279081391548407]
[700.0949849512103, 271.65685470138123, 0.3279081391548407]
[692.4057774860554, 269.0410689592342, 0.3279081391548407]
[684.7165700209005, 266.42528321708727, 0.3279081391548407]
[677.0273625557454, 263.80949747494026, 0.3279081391548407]
[669.3381550905905, 261.1937117327933, 0.3279081391548407]
[661.6489476254355, 258.5779259906463, 0.3279081391548407]
[653.9597401602806, 255.9621402484993, 0.3279081391548407]
[646.2705326951257, 253.34635450635233, 0.3279081391548407]
[638.5813252299707, 250.73056876420532, 0.3279081391548407]
[630.8921177648158, 248.11478302205833, 0.3279081391548407]
[623.2029102996609, 245.49899727991135, 0.3279081391548407]
[615.5137028345059, 242.88321153776437, 0.3279081391548407]
[607.8244953693509, 240.26742579561738, 0.3279081391548407]
[600.1352879041959, 237.6516400534704, 0.3279081391548407]
[592.446080439041, 235.0358543113234, 0.3279081391548407]
[584.7568729738861, 232.4200685691764, 0.3279081391548407]
[577.0676655087311, 229.80428282702943, 0.3279081391548407]
[569.3784580435762, 227.18849708488244, 0.3279081391548407]
[555.5207647096548, 222.53222856084398, 0.3241354553262662]
[541.799586273873, 217.92211380639864, 0.3241354553262662]
[528.0784078380912, 213.3119990519533, 0.3241354553262662]
[514.3572294023093, 208.70188429750797, 0.3241354553262662]
[500.63605096652736, 204.09176954306264, 0.3241354553262662]
[486.9148725307455, 199.4816547886173, 0.3241354553262662]
[473.19369409496363, 194.87154003417197, 0.3241354553262662]
[459.4725156591818, 190.26142527972667, 0.3241354553262662]
[445.7513372233999, 185.6513105252813, 0.3241354553262662]
[432.030158787618, 181.041195770836, 0.3241354553262662]
[418.30898035183617, 176.43108101639064, 0.3241354553262662]
[404.58780191605433, 171.82096626194533, 0.3241354553262662]
[390.86662348027244, 167.2108515075, 0.3241354553262662]
[377.14544504449054, 162.60073675305466, 0.3241354553262662]
[363.4242666087087, 157.99062199860933, 0.3241354553262662]
[349.7030881729268, 153.380507244164, 0.3241354553262662]
[335.981909737145, 148.77039248971866, 0.3241354553262662]
[322.2607313013631, 144.16027773527333, 0.3241354553262662]
[319.03260219396236, 142.9101924399755, 0.4147942128221289]
[307.71932025609595, 137.92846781512893, 0.41479421282212936]
[296.40603831822955, 132.94674319028238, 0.41479421282212936]
[285.09275638036314, 127.9650185654358, 0.41479421282212936]
[273.77947444249673, 122.98329394058922, 0.41479421282212936]
[262.4661925046304, 118.00156931574267, 0.41479421282212936]
[251.15291056676398, 113.0198446908961, 0.41479421282212936]
[239.83962862889757, 108.03812006604953, 0.41479421282212936]
[228.52634669103116, 103.05639544120297, 0.41479421282212936]
[217.21306475316476, 98.07467081635639, 0.41479421282212936]
[205.89978281529835, 93.09294619150982, 0.41479421282212936]
[194.58650087743194, 88.11122156666326, 0.41479421282212936]
[183.27321893956557, 83.12949694181668, 0.41479421282212936]
[171.95993700169916, 78.14777231697012, 0.41479421282212936]
[160.64665506383278, 73.16604769212356, 0.41479421282212936]
[149.33337312596638, 68.18432306727698, 0.41479421282212936]
[138.02009118809997, 63.202598442430414, 0.41479421282212936]
[126.70680925023356, 58.22087381758385, 0.41479421282212936]
[115.39352731236717, 53.23914919273728, 0.41479421282212936]
[100.0, 50.00000000000001, 0.0]
>>>> 
>>>> inputs
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.16747351578428152]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, -0.8669840139434847, 0.19194727323474747]
[40.0, -0.8669840139434847, 0.19194727323474747]
[40.0, -0.8669840139434847, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.19194727323474747]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.8669840139434847, 0.2123968416025986]
[40.0, 0.8669840139434847, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.2123968416025986]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.19307670029370202]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, 0.0, 0.3300147928109111]
[40.0, -0.8669840139434847, 0.3300147928109111]
